customer_id,company_name,industry,company_size,country,signup_date,subscription_plan,monthly_charges_usd,contract_type,tenure_months,total_logins_90d,days_since_last_login,avg_session_duration_min,features_used_pct,integrations_connected,api_calls_30d,data_storage_used_pct,reports_generated_30d,team_members_active,support_tickets_90d,avg_ticket_resolution_hrs,nps_score,csat_score,total_revenue_lifetime_usd,payment_delays_6m,discount_applied_pct,has_dedicated_csm,onboarding_completed,training_sessions_attended,engagement_score,health_score,churned,churn_date,churn_reason,revenue_at_risk,customer_lifetime_days,login_frequency,risk_sagment,nps_category,support_burden,revenue_per_member,is_high_value,signup_year,signup_month,signup_quater,engagmet_vs_tenure
CUST-04561,LegalLabs_4560,Finance,51-200,United States,2022-09-10,Starter,25.71,Monthly,28,41,14,10.2,77.1,2,612,41.7,10,9,5,9.6,2.0,5.0,718.07,0,0,1,1,1,31.4,48.3,0,,,0.0,844.0,Very High,At Risk,Detractor,0.179,2.86,0,2022,9,3,1.12
CUST-04562,EducationSolutions_4561,Retail,201-500,United Kingdom,2022-09-14,Starter,29.36,Quarterly,28,46,0,19.4,26.0,1,237,24.4,6,1,1,34.2,8.0,4.1,1011.98,1,0,0,1,1,19.7,51.7,0,,,0.0,840.0,Very High,Stable,Passive,0.036,29.36,0,2022,9,3,0.7
CUST-04563,EducationCloud_4562,Technology,201-500,Netherlands,2023-01-18,Starter,30.42,Quarterly,23,44,0,34.7,98.4,2,1354,42.9,10,7,3,13.2,6.0,3.9,847.2,1,10,0,0,3,43.9,57.9,0,,,0.0,714.0,Very High,Stable,Detractor,0.13,4.35,0,2023,1,1,1.91
CUST-04564,FinanceInc_4563,Logistics,1-10,United States,2023-03-18,Professional,84.95,Quarterly,22,45,2,20.8,45.7,1,285,58.1,9,4,1,57.9,0.0,4.5,1631.83,0,0,1,1,3,24.9,47.9,0,,,0.0,655.0,Very High,At Risk,Detractor,0.045,21.24,1,2023,3,1,1.13
CUST-04565,ConsultingWorks_4564,Finance,1-10,Netherlands,2023-08-22,Starter,39.48,Annual,16,47,22,7.8,46.5,5,564,48.2,6,1,3,11.3,9.0,4.8,642.3,0,10,1,1,0,30.1,53.3,0,,,0.0,498.0,Very High,Stable,Promoter,0.188,39.48,0,2023,8,3,1.88
CUST-04566,LegalInc_4565,Education,501-1000,Netherlands,2023-01-25,Free,0.0,Annual,23,38,1,7.8,31.3,5,946,46.0,9,7,2,16.7,8.0,3.8,0.0,0,10,1,1,4,25.2,52.4,0,,,0.0,707.0,High,Stable,Passive,0.087,0.0,0,2023,1,1,1.1
CUST-04567,LegalWorks_4566,Media,1-10,Netherlands,2023-08-05,Professional,81.91,Monthly,17,31,58,10.3,37.2,1,995,23.6,6,8,3,10.1,8.0,4.2,1129.79,0,5,0,1,0,18.1,41.1,0,,,0.0,515.0,High,At Risk,Passive,0.176,10.24,1,2023,8,3,1.06
CUST-04568,MediaInc_4567,Healthcare,1-10,Canada,2024-12-03,Professional,92.9,Monthly,1,42,16,10.1,85.3,2,403,46.8,11,8,3,20.3,4.0,2.7,86.82,1,15,0,1,1,33.5,47.4,1,2024-12-03,Competitor,1114.8000000000002,0.0,Very High,At Risk,Detractor,3.0,11.61,1,2024,12,4,33.5
CUST-04569,TechSolutions_4568,Legal,1-10,Netherlands,2023-08-21,Professional,90.55,Quarterly,16,42,6,14.2,34.3,3,813,25.6,7,4,1,9.4,8.0,4.1,1582.08,0,10,0,1,1,24.0,52.6,0,,,0.0,499.0,Very High,Stable,Passive,0.062,22.64,1,2023,8,3,1.5
CUST-04570,LogisticsHub_4569,Education,51-200,United Kingdom,2022-01-19,Starter,43.7,Quarterly,35,36,13,17.2,70.6,2,142,23.8,14,5,1,7.2,9.0,5.0,1773.75,1,0,1,0,3,31.1,56.9,0,,,0.0,1078.0,High,Stable,Promoter,0.029,8.74,0,2022,1,1,0.89
CUST-04571,MediaCorp_4570,Finance,51-200,United States,2023-08-30,Professional,91.52,Annual,16,34,7,26.6,63.5,1,461,38.5,3,4,0,19.5,9.0,4.2,1624.95,0,0,0,1,2,29.6,56.4,0,,,0.0,490.0,High,Stable,Promoter,0.0,22.88,1,2023,8,3,1.85
CUST-04572,TechDigital_4571,Technology,1000+,United States,2022-02-02,Professional,86.33,Monthly,35,46,8,39.1,58.8,3,16,38.2,6,9,3,11.2,8.0,3.7,3455.05,2,30,0,1,1,37.6,55.4,0,,,0.0,1064.0,Very High,Stable,Passive,0.086,9.59,1,2022,2,1,1.07
CUST-04573,TechGroup_4572,Consulting,501-1000,Japan,2024-05-11,Enterprise,205.97,Monthly,8,45,8,8.4,61.2,2,203,27.5,8,1,5,9.2,6.0,4.0,1464.49,0,0,0,0,0,27.4,48.8,1,2024-12-04,Too Expensive,2471.64,207.0,Very High,At Risk,Detractor,0.625,205.97,1,2024,5,2,3.42
CUST-04574,ConsultingSystems_4573,Logistics,51-200,United States,2022-06-04,Professional,76.59,Quarterly,31,39,10,53.7,60.9,5,212,18.7,5,5,4,10.6,6.0,4.6,1982.52,0,0,0,1,1,45.4,57.7,0,,,0.0,942.0,High,Stable,Detractor,0.129,15.32,0,2022,6,2,1.46
CUST-04575,MediaInc_4574,Healthcare,11-50,Canada,2024-06-23,Free,0.0,Quarterly,6,40,0,16.9,71.1,5,1034,35.1,10,4,1,25.0,7.0,3.9,0.0,0,10,1,1,0,37.9,57.8,0,,,0.0,192.0,High,Stable,Passive,0.167,0.0,0,2024,6,2,6.32
CUST-04576,TechCloud_4575,Finance,11-50,United States,2023-02-09,Professional,88.45,Monthly,23,41,9,3.7,56.5,0,320,53.3,11,2,4,6.7,7.0,3.5,1719.56,0,0,0,1,4,20.3,44.0,0,,,0.0,692.0,Very High,At Risk,Passive,0.174,44.22,1,2023,2,1,0.88
CUST-04577,TechGroup_4576,Logistics,11-50,United States,2024-04-23,Starter,36.0,Quarterly,8,46,12,13.4,83.7,4,674,18.6,8,4,1,13.8,2.0,3.6,242.66,1,25,1,1,1,38.7,51.7,0,,,0.0,253.0,Very High,Stable,Detractor,0.125,9.0,0,2024,4,2,4.84
CUST-04578,LogisticsSystems_4577,Media,1-10,United States,2024-01-17,Starter,34.14,Monthly,11,41,3,15.2,47.2,5,318,80.3,5,5,1,14.2,8.0,5.0,319.11,1,0,1,0,4,31.6,57.8,0,,,0.0,350.0,Very High,Stable,Passive,0.091,6.83,0,2024,1,1,2.87
CUST-04579,MediaWorks_4578,Logistics,1-10,Brazil,2022-09-28,Starter,37.87,Monthly,27,40,38,5.2,84.6,2,188,38.4,13,5,3,42.2,6.0,3.8,1248.51,0,0,0,1,2,31.8,47.2,1,2024-12-26,Lack of Features,454.43999999999994,820.0,High,At Risk,Detractor,0.111,7.57,0,2022,9,3,1.18
CUST-04580,LogisticsLabs_4579,Finance,1-10,Germany,2024-02-09,Professional,82.88,Monthly,11,45,1,8.1,61.2,1,1402,26.1,8,4,1,12.4,9.0,3.5,1146.44,1,0,0,1,1,25.3,53.4,0,,,0.0,327.0,Very High,Stable,Promoter,0.091,20.72,1,2024,2,1,2.3
CUST-04581,ConsultingWorks_4580,Media,11-50,Japan,2022-06-21,Professional,84.48,Quarterly,30,45,24,27.1,55.1,3,489,40.9,6,3,1,20.2,10.0,4.2,2190.33,0,0,0,1,2,33.2,55.3,0,,,0.0,925.0,Very High,Stable,Promoter,0.033,28.16,1,2022,6,2,1.11
CUST-04582,TechDigital_4581,Finance,11-50,Australia,2022-10-01,Professional,81.97,Annual,27,46,11,9.1,34.4,1,512,45.0,9,4,2,3.0,7.0,3.8,2558.55,0,0,0,0,1,19.0,47.6,0,,,0.0,823.0,Very High,At Risk,Passive,0.074,20.49,1,2022,10,4,0.7
CUST-04583,LogisticsDigital_4582,Healthcare,1000+,Netherlands,2022-09-16,Professional,88.35,Monthly,28,36,10,41.7,41.5,4,337,53.2,10,4,0,46.1,4.0,4.2,2295.39,0,10,0,0,3,34.8,54.0,0,,,0.0,838.0,High,Stable,Detractor,0.0,22.09,1,2022,9,3,1.24
CUST-04584,LogisticsWorks_4583,Education,51-200,Canada,2023-02-26,Starter,41.53,Monthly,22,48,20,8.1,46.2,3,102,40.9,13,3,2,25.4,8.0,4.6,793.63,1,0,1,1,2,26.0,51.5,0,,,0.0,675.0,Very High,Stable,Passive,0.091,13.84,0,2023,2,1,1.18
CUST-04585,ConsultingInc_4584,Consulting,1000+,Germany,2022-12-30,Professional,90.82,Annual,24,39,17,45.3,43.0,0,900,11.3,7,4,0,40.7,6.0,4.4,2657.09,1,15,1,1,2,28.2,52.3,0,,,0.0,733.0,High,Stable,Detractor,0.0,22.7,1,2022,12,4,1.18
CUST-04586,EducationSolutions_4585,Healthcare,11-50,Germany,2023-01-13,Professional,89.72,Annual,24,36,4,13.4,72.0,1,670,4.0,7,3,3,9.9,2.0,2.0,2085.95,1,15,0,1,1,28.3,44.1,0,,,0.0,719.0,High,At Risk,Detractor,0.125,29.91,1,2023,1,1,1.18
CUST-04587,LegalCloud_4586,Finance,51-200,Canada,2023-08-03,Professional,74.28,Monthly,17,37,12,10.3,42.3,1,240,9.6,6,5,1,26.8,6.0,4.0,1606.52,0,30,0,1,2,20.1,48.3,0,,,0.0,517.0,High,At Risk,Detractor,0.059,14.86,0,2023,8,3,1.18
CUST-04588,EducationWorks_4587,Education,11-50,France,2024-06-09,Professional,92.24,Monthly,7,44,0,28.4,23.1,2,1381,59.7,11,3,1,18.7,2.0,4.9,740.91,1,10,0,0,1,23.3,50.0,1,2024-11-29,Competitor,1106.8799999999999,173.0,Very High,At Risk,Detractor,0.143,30.75,1,2024,6,2,3.33
CUST-04589,FinanceInc_4588,Retail,11-50,Germany,2023-12-23,Starter,29.5,Monthly,12,35,6,5.3,56.1,0,210,43.3,9,8,2,7.0,7.0,3.2,326.59,1,10,0,1,1,19.9,47.6,0,,,0.0,375.0,High,At Risk,Passive,0.167,3.69,0,2023,12,4,1.66
CUST-04590,MediaSolutions_4589,Legal,1-10,France,2024-05-30,Professional,91.76,Monthly,7,43,27,14.9,38.5,1,19,57.7,7,4,1,25.6,9.0,4.9,765.84,1,20,0,0,3,21.2,50.7,0,,,0.0,216.0,Very High,Stable,Promoter,0.143,22.94,1,2024,5,2,3.03
CUST-04591,ConsultingInc_4590,Logistics,1000+,India,2023-08-28,Professional,77.94,Quarterly,16,41,3,9.8,46.3,1,151,44.2,6,7,2,18.2,4.0,4.7,1561.92,2,10,0,1,0,21.5,49.2,0,,,0.0,492.0,Very High,At Risk,Detractor,0.125,11.13,0,2023,8,3,1.34
CUST-04592,ConsultingLabs_4591,Technology,1000+,United States,2022-01-22,Professional,82.79,Annual,35,39,0,17.9,25.9,1,229,24.3,10,6,2,16.8,7.0,3.2,3428.88,0,20,1,1,0,18.4,47.9,0,,,0.0,1075.0,High,At Risk,Passive,0.057,13.8,1,2022,1,1,0.53
CUST-04593,ConsultingCorp_4592,Consulting,1-10,Australia,2023-01-18,Professional,88.99,Annual,23,30,8,21.9,85.9,1,857,15.0,12,2,3,31.6,7.0,3.7,1764.74,0,30,1,1,5,33.4,52.9,0,,,0.0,714.0,High,Stable,Passive,0.13,44.5,1,2023,1,1,1.45
CUST-04594,EnergyGroup_4593,Logistics,11-50,United States,2022-05-14,Enterprise,206.81,Annual,32,45,4,22.8,9.1,3,774,23.0,5,3,1,29.9,7.0,3.0,6259.05,0,5,0,1,0,20.5,48.4,0,,,0.0,963.0,Very High,At Risk,Passive,0.031,68.94,1,2022,5,2,0.64
CUST-04595,EducationSystems_4594,Legal,51-200,Germany,2024-11-14,Starter,32.32,Quarterly,2,49,4,20.4,12.5,0,283,55.4,12,2,2,9.5,9.0,4.5,54.27,0,0,0,0,3,14.9,50.1,1,2024-11-22,Poor Support,387.84000000000003,8.0,Very High,Stable,Promoter,1.0,16.16,0,2024,11,4,7.45
CUST-04596,LegalWorks_4595,Education,11-50,Australia,2023-05-18,Professional,87.57,Annual,20,42,8,8.2,67.4,2,603,44.7,4,3,1,28.8,5.0,5.0,1815.32,0,0,0,1,2,28.5,53.4,0,,,0.0,594.0,Very High,Stable,Detractor,0.05,29.19,1,2023,5,2,1.42
CUST-04597,LegalCorp_4596,Legal,11-50,Netherlands,2022-05-24,Professional,84.98,Monthly,31,30,9,10.4,23.5,1,129,54.7,11,2,1,59.1,5.0,4.0,2140.6,0,0,1,1,2,14.6,45.7,1,2024-10-04,Competitor,1019.76,864.0,High,At Risk,Detractor,0.032,42.49,1,2022,5,2,0.47
CUST-04598,FinanceCorp_4597,Technology,1-10,United States,2022-08-12,Starter,29.51,Monthly,29,51,5,17.8,24.7,1,1106,44.5,7,4,2,29.6,10.0,4.4,1098.8,0,20,0,1,3,19.6,52.4,0,,,0.0,873.0,Very High,Stable,Promoter,0.069,7.38,0,2022,8,3,0.68
CUST-04599,TechSolutions_4598,Finance,51-200,United States,2022-08-08,Free,0.0,Annual,29,33,7,17.9,30.8,2,31,25.0,6,8,2,20.1,8.0,2.7,0.0,0,0,0,1,1,21.0,47.7,0,,,0.0,877.0,High,At Risk,Passive,0.069,0.0,0,2022,8,3,0.72
CUST-04600,HealthGroup_4599,Legal,11-50,United States,2022-06-28,Professional,86.93,Monthly,30,39,49,40.0,67.0,2,254,47.2,7,2,0,31.9,9.0,3.7,3134.69,0,10,1,1,0,36.9,52.0,1,2024-08-25,Business Closed,1043.16,789.0,High,Stable,Promoter,0.0,43.46,1,2022,6,2,1.23
CUST-04601,ConsultingSystems_4600,Healthcare,11-50,United Kingdom,2023-03-09,Starter,28.08,Monthly,22,33,31,5.9,45.1,1,828,31.7,7,5,1,1.4,9.0,2.6,719.68,1,0,0,1,2,19.1,44.6,0,,,0.0,664.0,High,At Risk,Promoter,0.045,5.62,0,2023,3,1,0.87
CUST-04602,EnergyHub_4601,Technology,1-10,France,2022-09-22,Starter,37.88,Annual,27,41,12,32.5,82.8,4,357,9.1,5,4,2,6.9,8.0,3.8,852.77,0,0,1,1,1,43.2,58.0,0,,,0.0,832.0,Very High,Stable,Passive,0.074,9.47,0,2022,9,3,1.6
CUST-04603,RetailWorks_4602,Logistics,51-200,France,2024-08-11,Enterprise,194.06,Monthly,5,37,1,7.8,35.7,2,840,69.2,3,9,0,16.5,7.0,4.8,1074.7,4,0,0,1,1,19.9,53.0,0,,,0.0,143.0,High,Stable,Passive,0.0,21.56,1,2024,8,3,3.98
CUST-04604,EnergyCorp_4603,Legal,1000+,India,2023-03-05,Professional,84.98,Quarterly,22,39,4,12.3,61.7,1,90,18.3,10,6,0,35.2,8.0,4.6,1913.9,0,0,0,1,0,25.8,55.3,0,,,0.0,668.0,High,Stable,Passive,0.0,14.16,1,2023,3,1,1.17
CUST-04605,HealthDigital_4604,Technology,11-50,Brazil,2023-02-20,Starter,32.02,Monthly,22,42,21,24.2,72.0,3,145,14.5,6,3,3,26.4,5.0,4.8,665.89,1,5,1,1,2,36.2,52.7,0,,,0.0,681.0,Very High,Stable,Detractor,0.136,10.67,0,2023,2,1,1.65
CUST-04606,RetailWorks_4605,Legal,501-1000,United States,2023-12-28,Professional,80.06,Annual,12,40,5,8.6,16.2,4,254,64.5,3,4,0,41.8,7.0,3.5,861.89,0,15,0,1,2,19.8,49.8,0,,,0.0,370.0,High,At Risk,Passive,0.0,20.02,1,2023,12,4,1.65
CUST-04607,EducationGroup_4606,Media,501-1000,United States,2022-07-16,Professional,84.31,Monthly,30,51,31,18.6,48.7,0,980,40.0,5,4,3,9.9,9.0,3.9,2707.21,0,0,0,0,0,23.7,47.6,1,2024-12-28,Not Using,1011.72,896.0,Very High,At Risk,Promoter,0.1,21.08,1,2022,7,3,0.79
CUST-04608,EducationSolutions_4607,Retail,1000+,United States,2024-12-12,Enterprise,206.91,Quarterly,1,35,6,20.0,63.7,4,1575,36.4,5,6,2,54.2,0.0,4.3,252.19,0,25,0,1,1,34.2,49.9,0,,,0.0,20.0,High,At Risk,Detractor,2.0,34.48,1,2024,12,4,34.2
CUST-04609,EnergyWorks_4608,Legal,201-500,Brazil,2023-04-25,Professional,93.31,Monthly,20,36,19,17.0,24.1,5,29,32.1,7,2,2,32.8,9.0,2.8,1770.45,0,0,1,1,0,25.7,48.7,0,,,0.0,617.0,High,At Risk,Promoter,0.1,46.66,1,2023,4,2,1.28
CUST-04610,HealthSolutions_4609,Finance,201-500,India,2024-06-08,Enterprise,210.66,Annual,7,37,0,26.6,44.6,3,1409,51.5,8,2,1,15.6,9.0,5.0,1847.27,0,20,0,1,0,29.4,58.2,0,,,0.0,207.0,High,Stable,Promoter,0.143,105.33,1,2024,6,2,4.2
CUST-04611,FinanceCloud_4610,Technology,501-1000,Australia,2024-07-13,Starter,38.34,Quarterly,6,42,5,42.8,86.2,2,599,24.9,6,6,3,26.2,9.0,3.0,202.15,1,0,1,1,1,42.9,57.4,0,,,0.0,172.0,Very High,Stable,Promoter,0.5,6.39,0,2024,7,3,7.15
CUST-04612,EnergySolutions_4611,Healthcare,1-10,United States,2022-05-03,Professional,83.58,Monthly,32,46,12,25.3,64.7,0,330,61.1,4,4,2,64.2,7.0,3.0,2257.4,0,20,1,0,3,29.0,49.9,0,,,0.0,974.0,Very High,At Risk,Passive,0.062,20.9,1,2022,5,2,0.91
CUST-04613,LogisticsHub_4612,Retail,51-200,United Kingdom,2024-02-17,Free,0.0,Monthly,10,42,19,5.0,39.8,2,139,74.8,7,6,3,7.3,2.0,3.6,0.0,0,10,0,1,0,20.8,42.0,1,2024-07-09,Poor Support,0.0,143.0,Very High,At Risk,Detractor,0.3,0.0,0,2024,2,1,2.08
CUST-04614,FinanceLabs_4613,Retail,1000+,Netherlands,2022-12-14,Free,0.0,Monthly,25,50,9,12.5,54.6,3,166,16.3,12,4,4,17.2,7.0,4.2,0.0,0,15,0,1,1,29.6,51.5,0,,,0.0,749.0,Very High,Stable,Passive,0.16,0.0,0,2022,12,4,1.18
CUST-04615,FinanceInc_4614,Logistics,201-500,United States,2022-01-29,Professional,81.84,Quarterly,35,44,1,13.5,46.0,3,545,64.3,5,11,3,79.5,7.0,3.8,3602.96,0,0,0,1,2,26.8,51.5,0,,,0.0,1068.0,Very High,Stable,Passive,0.086,7.44,1,2022,1,1,0.77
CUST-04616,EducationLabs_4615,Logistics,1000+,India,2024-09-01,Free,0.0,Quarterly,4,43,21,22.5,55.0,1,272,10.7,11,5,3,30.0,8.0,3.8,0.0,0,0,1,0,1,27.5,49.6,0,,,0.0,122.0,Very High,At Risk,Passive,0.75,0.0,0,2024,9,3,6.88
CUST-04617,LegalDigital_4616,Retail,201-500,United States,2022-02-04,Professional,74.65,Monthly,35,47,8,2.6,80.6,0,15,12.0,4,3,2,7.6,5.0,4.4,2163.97,1,0,0,1,1,26.7,50.8,0,,,0.0,1062.0,Very High,Stable,Detractor,0.057,24.88,0,2022,2,1,0.76
CUST-04618,ConsultingHub_4617,Logistics,501-1000,United States,2023-09-15,Enterprise,201.18,Annual,16,39,1,2.8,57.3,2,1692,46.9,5,5,3,21.2,5.0,3.9,4153.84,1,0,0,1,2,24.1,49.0,0,,,0.0,474.0,High,At Risk,Detractor,0.188,40.24,1,2023,9,3,1.51
CUST-04619,ConsultingWorks_4618,Technology,201-500,India,2023-08-12,Starter,40.97,Annual,17,42,6,32.5,70.1,2,547,12.1,12,3,0,18.5,3.0,4.1,765.8,0,0,0,1,2,36.0,54.1,0,,,0.0,508.0,Very High,Stable,Detractor,0.0,13.66,0,2023,8,3,2.12
CUST-04620,EducationWorks_4619,Technology,201-500,United States,2024-12-26,Free,0.0,Monthly,0,43,12,9.9,64.2,3,778,42.2,8,1,6,18.7,9.0,3.6,0.0,0,30,0,1,1,30.4,50.3,0,,,0.0,6.0,Very High,Stable,Promoter,6.0,0.0,0,2024,12,4,30.4
CUST-04621,RetailSystems_4620,Legal,51-200,India,2024-06-22,Professional,81.68,Quarterly,6,32,5,7.6,83.8,3,515,14.7,10,3,1,11.4,9.0,4.5,452.81,0,25,1,1,1,33.3,58.0,0,,,0.0,193.0,High,Stable,Promoter,0.167,27.23,1,2024,6,2,5.55
CUST-04622,EducationCorp_4621,Technology,501-1000,Australia,2023-06-04,Enterprise,203.23,Quarterly,19,37,20,11.9,53.6,0,625,11.4,6,3,1,33.6,7.0,3.8,4126.91,1,5,1,0,1,21.3,47.2,0,,,0.0,577.0,High,At Risk,Passive,0.053,67.74,1,2023,6,2,1.12
CUST-04623,MediaDigital_4622,Healthcare,201-500,Canada,2022-05-02,Professional,79.44,Quarterly,18,41,5,7.9,40.4,3,20,55.5,6,1,5,21.5,8.0,4.3,2054.99,3,30,1,1,2,23.7,50.0,0,,,0.0,975.0,Very High,At Risk,Passive,0.278,79.44,1,2022,5,2,1.32
CUST-04624,TechDigital_4623,Media,501-1000,India,2022-12-06,Professional,79.48,Monthly,25,47,8,13.4,51.1,1,246,10.5,8,6,1,14.3,8.0,3.5,1618.05,0,5,0,1,1,24.5,51.2,0,,,0.0,757.0,Very High,Stable,Passive,0.04,13.25,1,2022,12,4,0.98
CUST-04625,FinanceSolutions_4624,Finance,201-500,Germany,2022-06-24,Starter,25.24,Monthly,30,39,2,12.8,38.7,0,1369,25.4,7,6,2,49.4,7.0,3.8,646.4,0,0,1,1,2,18.1,48.6,0,,,0.0,922.0,High,At Risk,Passive,0.067,4.21,0,2022,6,2,0.6
CUST-04626,FinanceLabs_4625,Legal,11-50,United States,2023-08-20,Free,0.0,Monthly,16,44,7,12.6,53.0,3,1572,33.0,10,4,4,13.1,6.0,3.8,0.0,2,0,1,0,1,28.5,50.0,0,,,0.0,500.0,Very High,At Risk,Detractor,0.25,0.0,0,2023,8,3,1.78
CUST-04627,LegalWorks_4626,Healthcare,1-10,India,2023-03-27,Professional,86.28,Quarterly,21,46,2,3.1,51.7,0,1259,56.0,10,4,1,50.0,0.0,4.5,2092.98,1,15,1,1,0,19.5,45.8,0,,,0.0,646.0,Very High,At Risk,Detractor,0.048,21.57,1,2023,3,1,0.93
CUST-04628,FinanceLabs_4627,Technology,1000+,Germany,2023-07-11,Starter,32.96,Quarterly,18,42,2,22.2,74.0,1,3346,43.1,6,1,1,23.2,9.0,3.7,622.41,0,20,0,0,2,32.0,56.4,0,,,0.0,540.0,Very High,Stable,Promoter,0.056,32.96,0,2023,7,3,1.78
CUST-04629,LegalHub_4628,Healthcare,51-200,United States,2024-11-05,Enterprise,206.12,Monthly,2,36,3,12.7,65.4,1,36,4.9,6,4,6,13.5,10.0,2.4,381.78,1,30,0,1,4,29.5,49.6,0,,,0.0,57.0,High,At Risk,Promoter,3.0,51.53,1,2024,11,4,14.75
CUST-04630,LogisticsLabs_4629,Retail,11-50,Japan,2022-01-09,Professional,84.94,Monthly,36,34,0,12.4,63.9,3,32,53.5,6,1,1,29.7,8.0,3.0,2813.65,0,0,1,1,0,29.9,53.6,0,,,0.0,1088.0,High,Stable,Passive,0.028,84.94,1,2022,1,1,0.83
CUST-04631,LogisticsCorp_4630,Finance,1-10,Canada,2022-11-30,Professional,89.98,Monthly,25,38,1,15.5,47.6,0,1349,22.9,9,3,6,17.0,7.0,3.8,2476.59,0,25,0,1,1,21.0,46.8,0,,,0.0,763.0,High,At Risk,Passive,0.24,29.99,1,2022,11,4,0.84
CUST-04632,TechHub_4631,Retail,201-500,Brazil,2024-10-13,Professional,89.02,Annual,3,30,5,14.1,92.1,3,15,32.3,9,1,1,25.4,7.0,4.5,236.08,1,0,0,1,0,36.9,57.9,0,,,0.0,80.0,High,Stable,Passive,0.333,89.02,1,2024,10,4,12.3
CUST-04633,TechInc_4632,Legal,501-1000,Brazil,2022-11-23,Professional,89.43,Monthly,25,50,1,35.1,85.4,2,1082,55.7,6,2,0,71.5,7.0,4.0,2314.49,0,0,0,1,2,41.5,60.0,0,,,0.0,770.0,Very High,Stable,Passive,0.0,44.72,1,2022,11,4,1.66
CUST-04634,EducationSolutions_4633,Energy,201-500,United Kingdom,2022-01-15,Professional,83.98,Quarterly,36,47,1,9.4,22.6,1,1042,46.4,6,2,0,48.2,7.0,3.8,3182.08,1,15,0,1,1,16.2,51.9,0,,,0.0,1082.0,Very High,Stable,Passive,0.0,41.99,1,2022,1,1,0.45
CUST-04635,EnergyInc_4634,Healthcare,51-200,Canada,2024-04-18,Enterprise,201.08,Annual,8,35,34,13.1,21.8,1,389,32.5,8,6,3,31.5,10.0,3.2,1686.42,0,0,0,1,3,15.5,43.2,0,,,0.0,258.0,High,At Risk,Promoter,0.375,33.51,1,2024,4,2,1.94
CUST-04636,HealthGroup_4635,Finance,11-50,United Kingdom,2022-08-14,Enterprise,212.67,Annual,29,38,5,48.1,51.6,3,1061,19.7,17,4,0,22.6,3.0,3.5,7931.18,0,5,1,1,2,37.3,53.6,0,,,0.0,871.0,High,Stable,Detractor,0.0,53.17,1,2022,8,3,1.29
CUST-04637,LegalLabs_4636,Retail,11-50,United Kingdom,2022-04-23,Enterprise,195.09,Annual,32,27,5,11.5,62.5,0,582,71.3,7,2,2,18.8,0.0,4.4,5677.69,0,0,1,1,2,22.2,45.4,0,,,0.0,984.0,High,At Risk,Detractor,0.062,97.54,1,2022,4,2,0.69
CUST-04638,ConsultingHub_4637,Consulting,1-10,Brazil,2022-01-01,Enterprise,197.05,Monthly,36,43,3,4.3,72.1,3,94,30.5,11,1,1,9.4,5.0,3.3,8435.75,1,0,0,1,1,30.8,51.7,0,,,0.0,1096.0,Very High,Stable,Detractor,0.028,197.05,1,2022,1,1,0.86
CUST-04639,TechSolutions_4638,Consulting,501-1000,India,2022-09-23,Professional,82.39,Annual,27,31,7,12.9,67.9,1,929,42.9,8,4,2,18.9,7.0,3.6,2783.88,0,5,0,1,3,26.5,50.8,0,,,0.0,831.0,High,Stable,Passive,0.074,20.6,1,2022,9,3,0.98
CUST-04640,FinanceLabs_4639,Healthcare,1-10,United States,2024-08-09,Professional,86.28,Annual,5,27,9,32.2,58.4,2,256,26.7,5,1,1,7.8,9.0,4.5,482.96,0,0,0,1,1,31.1,56.5,0,,,0.0,145.0,High,Stable,Promoter,0.2,86.28,1,2024,8,3,6.22
CUST-04641,RetailCorp_4640,Media,51-200,Germany,2022-11-02,Starter,24.16,Annual,26,35,5,24.0,77.8,5,122,35.1,8,4,0,12.7,6.0,3.1,743.23,0,0,1,1,2,40.9,56.6,0,,,0.0,791.0,High,Stable,Detractor,0.0,6.04,0,2022,11,4,1.57
CUST-04642,FinanceGroup_4641,Finance,51-200,Netherlands,2022-01-12,Starter,38.39,Monthly,36,39,5,11.9,53.7,1,1889,11.6,10,2,1,11.4,6.0,4.8,1509.78,0,0,1,1,1,23.7,52.4,1,2024-11-01,Poor Support,460.68,1024.0,High,Stable,Detractor,0.028,19.2,0,2022,1,1,0.66
CUST-04643,HealthHub_4642,Technology,51-200,Germany,2024-07-25,Free,0.0,Monthly,5,42,12,21.1,78.0,2,577,21.0,12,3,1,12.1,7.0,3.8,0.0,0,10,0,1,1,34.8,54.8,0,,,0.0,160.0,Very High,Stable,Passive,0.2,0.0,0,2024,7,3,6.96
CUST-04644,EnergyLabs_4643,Technology,501-1000,India,2023-02-24,Starter,35.17,Annual,22,32,29,35.8,5.9,2,102,77.0,7,5,2,19.9,1.0,4.4,875.45,0,20,1,0,0,19.6,41.6,0,,,0.0,677.0,High,At Risk,Detractor,0.091,7.03,0,2023,2,1,0.89
CUST-04645,HealthLabs_4644,Finance,1-10,India,2024-06-07,Professional,83.69,Annual,7,42,21,1.4,5.0,3,1022,51.5,9,2,2,17.2,9.0,3.4,554.69,1,10,1,1,1,13.1,44.6,0,,,0.0,208.0,Very High,At Risk,Promoter,0.286,41.84,1,2024,6,2,1.87
